X,Y,Z,S
8.0,1.0,22.0,0.009622227400541306
8.0,1.0,23.0,0.007788250222802162
8.0,1.0,24.0,0.006115402095019817
8.0,1.0,25.0,0.004657854791730642
8.0,1.0,26.0,0.0034407214261591434
8.0,1.0,27.0,0.0024643149226903915
8.0,1.0,28.0,0.0017105063889175653
8.0,1.0,29.0,0.0011497052619233727
8.0,1.0,30.0,0.0007472470169886947
8.0,1.0,31.0,0.0004684074083343148
8.0,2.0,0.0,0.0007244846783578396
8.0,2.0,1.0,0.0011497052619233727
8.0,2.0,2.0,0.001763440784998238
8.0,2.0,3.0,0.002618642058223486
8.0,2.0,4.0,0.0037681732792407274
8.0,2.0,5.0,0.005257158540189266
8.0,2.0,6.0,0.007113243918865919
8.0,2.0,7.0,0.009335956536233425
8.0,2.0,8.0,0.011886992491781712
8.0,2.0,9.0,0.014683738350868225
8.0,2.0,10.0,0.01759832538664341
8.0,2.0,11.0,0.020463895052671432
8.0,2.0,12.0,0.02308846078813076
8.0,2.0,13.0,0.02527530863881111
8.0,2.0,14.0,0.02684701606631279
8.0,2.0,15.0,0.027669113129377365
8.0,2.0,16.0,0.027669113129377365
8.0,2.0,17.0,0.02684701606631279
8.0,2.0,18.0,0.02527530863881111
8.0,2.0,19.0,0.02308846078813076
8.0,2.0,20.0,0.020463895052671432
8.0,2.0,21.0,0.01759832538664341
8.0,2.0,22.0,0.014683738350868225
8.0,2.0,23.0,0.011886992491781712
8.0,2.0,24.0,0.009335956536233425
8.0,2.0,25.0,0.007113243918865919
8.0,2.0,26.0,0.005257158540189266
8.0,2.0,27.0,0.0037681732792407274
8.0,2.0,28.0,0.002618642058223486
8.0,2.0,29.0,0.001763440784998238
8.0,2.0,30.0,0.0011497052619233727
8.0,2.0,31.0,0.0007244846783578396
8.0,3.0,0.0,0.0010813126573339105
8.0,3.0,1.0,0.0017105063889175653
8.0,3.0,2.0,0.002618642058223486
8.0,3.0,3.0,0.0038840719498693943
8.0,3.0,4.0,0.005585020873695612
8.0,3.0,5.0,0.007788250222802162
8.0,3.0,6.0,0.010534674860537052
8.0,3.0,7.0,0.013823593966662884
8.0,3.0,8.0,0.01759832538664341
8.0,3.0,9.0,0.02173663303256035
8.0,3.0,10.0,0.02604932151734829
8.0,3.0,11.0,0.030289465561509132
8.0,3.0,12.0,0.03417300432920456
8.0,3.0,13.0,0.03740885481238365
8.0,3.0,14.0,0.03973447531461716
8.0,3.0,15.0,0.04095093533396721
8.0,3.0,16.0,0.04095093533396721
8.0,3.0,17.0,0.03973447531461716
8.0,3.0,18.0,0.03740885481238365
8.0,3.0,19.0,0.03417300432920456
8.0,3.0,20.0,0.030289465561509132
8.0,3.0,21.0,0.02604932151734829
8.0,3.0,22.0,0.02173663303256035
8.0,3.0,23.0,0.01759832538664341
8.0,3.0,24.0,0.013823593966662884
8.0,3.0,25.0,0.010534674860537052
8.0,3.0,26.0,0.007788250222802162
8.0,3.0,27.0,0.005585020873695612
8.0,3.0,28.0,0.0038840719498693943
8.0,3.0,29.0,0.002618642058223486
8.0,3.0,30.0,0.0017105063889175653
8.0,3.0,31.0,0.0010813126573339105
8.0,4.0,0.0,0.0015609480906277895
8.0,4.0,1.0,0.0024643149226903915
8.0,4.0,2.0,0.0037681732792407274
8.0,4.0,3.0,0.005585020873695612
8.0,4.0,4.0,0.008027161471545696
8.0,4.0,5.0,0.011190460063517094
8.0,4.0,6.0,0.015133650042116642
8.0,4.0,7.0,0.019855722784996033
8.0,4.0,8.0,0.02527530863881111
8.0,4.0,9.0,0.031216900795698166
8.0,4.0,10.0,0.03740885481238365
8.0,4.0,11.0,0.04349665716290474
8.0,4.0,12.0,0.04907245934009552
8.0,4.0,13.0,0.05371834337711334
8.0,4.0,14.0,0.05705736577510834
8.0,4.0,15.0,0.058803897351026535
8.0,4.0,16.0,0.058803897351026535
8.0,4.0,17.0,0.05705736577510834
8.0,4.0,18.0,0.05371834337711334
8.0,4.0,19.0,0.04907245934009552
8.0,4.0,20.0,0.04349665716290474
8.0,4.0,21.0,0.03740885481238365
8.0,4.0,22.0,0.031216900795698166
8.0,4.0,23.0,0.02527530863881111
8.0,4.0,24.0,0.019855722784996033
8.0,4.0,25.0,0.015133650042116642
8.0,4.0,26.0,0.011190460063517094
8.0,4.0,27.0,0.008027161471545696
8.0,4.0,28.0,0.005585020873695612
8.0,4.0,29.0,0.0037681732792407274
8.0,4.0,30.0,0.0024643149226903915
8.0,4.0,31.0,0.0015609480906277895
8.0,5.0,0.0,0.002182218711823225
8.0,5.0,1.0,0.0034407214261591434
8.0,5.0,2.0,0.005257158540189266
8.0,5.0,3.0,0.007788250222802162
8.0,5.0,4.0,0.011190460063517094
8.0,5.0,5.0,0.015597328543663025
8.0,5.0,6.0,0.0210906770080328
8.0,5.0,7.0,0.027669113129377365
8.0,5.0,8.0,0.03521927446126938
8.0,5.0,9.0,0.04349665716290474
8.0,5.0,10.0,0.0521228089928627
8.0,5.0,11.0,0.060603875666856766
8.0,5.0,12.0,0.06837166845798492
8.0,5.0,13.0,0.07484395802021027
8.0,5.0,14.0,0.07949565351009369
8.0,5.0,15.0,0.08192876726388931
8.0,5.0,16.0,0.08192876726388931
8.0,5.0,17.0,0.07949565351009369
8.0,5.0,18.0,0.07484395802021027
8.0,5.0,19.0,0.06837166845798492
8.0,5.0,20.0,0.060603875666856766
8.0,5.0,21.0,0.0521228089928627
8.0,5.0,22.0,0.04349665716290474
8.0,5.0,23.0,0.03521927446126938
8.0,5.0,24.0,0.027669113129377365
8.0,5.0,25.0,0.0210906770080328
8.0,5.0,26.0,0.015597328543663025
8.0,5.0,27.0,0.011190460063517094
8.0,5.0,28.0,0.007788250222802162
8.0,5.0,29.0,0.005257158540189266
8.0,5.0,30.0,0.0034407214261591434
8.0,5.0,31.0,0.002182218711823225
8.0,6.0,0.0,0.002956658136099577
8.0,6.0,1.0,0.004657854791730642
8.0,6.0,2.0,0.007113243918865919
8.0,6.0,3.0,0.010534674860537052
8.0,6.0,4.0,0.015133650042116642
8.0,6.0,5.0,0.0210906770080328
8.0,6.0,6.0,0.0285163726657629
8.0,6.0,7.0,0.03740885481238365
8.0,6.0,8.0,0.04761486500501633
8.0,6.0,9.0,0.058803897351026535
8.0,6.0,10.0,0.07046440988779068
8.0,6.0,11.0,0.08192876726388931
8.0,6.0,12.0,0.09242895990610123
8.0,6.0,13.0,0.10117796808481216
8.0,6.0,14.0,0.10746592283248901
8.0,6.0,15.0,0.11075494438409805
8.0,6.0,16.0,0.11075494438409805
8.0,6.0,17.0,0.10746592283248901
8.0,6.0,18.0,0.10117796808481216
8.0,6.0,19.0,0.09242895990610123
8.0,6.0,20.0,0.08192876726388931
8.0,6.0,21.0,0.07046440988779068
8.0,6.0,22.0,0.058803897351026535
8.0,6.0,23.0,0.04761486500501633
8.0,6.0,24.0,0.03740885481238365
8.0,6.0,25.0,0.0285163726657629
8.0,6.0,26.0,0.0210906770080328
8.0,6.0,27.0,0.015133650042116642
8.0,6.0,28.0,0.010534674860537052
8.0,6.0,29.0,0.007113243918865919
8.0,6.0,30.0,0.004657854791730642
8.0,6.0,31.0,0.002956658136099577
8.0,7.0,0.0,0.0038840719498693943
8.0,7.0,1.0,0.006115402095019817
8.0,7.0,2.0,0.009335956536233425
8.0,7.0,3.0,0.013823593966662884
8.0,7.0,4.0,0.019855722784996033
8.0,7.0,5.0,0.027669113129377365
8.0,7.0,6.0,0.03740885481238365
8.0,7.0,7.0,0.04907245934009552
8.0,7.0,8.0,0.06245892867445946
8.0,7.0,9.0,0.07713475078344345
8.0,7.0,10.0,0.09242895990610123
8.0,7.0,11.0,0.10746592283248901
8.0,7.0,12.0,0.12123824656009674
8.0,7.0,13.0,0.13271364569664001
8.0,7.0,14.0,0.14096111059188843
8.0,7.0,15.0,0.1452750563621521
8.0,7.0,16.0,0.1452750563621521
8.0,7.0,17.0,0.14096111059188843
8.0,7.0,18.0,0.13271364569664001
8.0,7.0,19.0,0.12123824656009674
8.0,7.0,20.0,0.10746592283248901
8.0,7.0,21.0,0.09242895990610123
8.0,7.0,22.0,0.07713475078344345
8.0,7.0,23.0,0.06245892867445946
8.0,7.0,24.0,0.04907245934009552
8.0,7.0,25.0,0.03740885481238365
8.0,7.0,26.0,0.027669113129377365
8.0,7.0,27.0,0.019855722784996033
8.0,7.0,28.0,0.013823593966662884
8.0,7.0,29.0,0.009335956536233425
8.0,7.0,30.0,0.006115402095019817
8.0,7.0,31.0,0.0038840719498693943
8.0,8.0,0.0,0.004948476329445839
8.0,8.0,1.0,0.007788250222802162
8.0,8.0,2.0,0.011886992491781712
8.0,8.0,3.0,0.01759832538664341
8.0,8.0,4.0,0.02527530863881111
8.0,8.0,5.0,0.03521927446126938
8.0,8.0,6.0,0.04761486500501633
8.0,8.0,7.0,0.06245892867445946
8.0,8.0,8.0,0.07949565351009369
8.0,8.0,9.0,0.09817330539226532
8.0,8.0,10.0,0.11763796210289001
8.0,8.0,11.0,0.13677524030208588
8.0,8.0,12.0,0.15430301427841187
8.0,8.0,13.0,0.16890758275985718
8.0,8.0,14.0,0.17940396070480347
8.0,8.0,15.0,0.18489423394203186
8.0,8.0,16.0,0.18489423394203186
8.0,8.0,17.0,0.17940396070480347
8.0,8.0,18.0,0.16890758275985718
8.0,8.0,19.0,0.15430301427841187
8.0,8.0,20.0,0.13677524030208588
8.0,8.0,21.0,0.11763796210289001
8.0,8.0,22.0,0.09817330539226532
8.0,8.0,23.0,0.07949565351009369
8.0,8.0,24.0,0.06245892867445946
8.0,8.0,25.0,0.04761486500501633
8.0,8.0,26.0,0.03521927446126938
8.0,8.0,27.0,0.02527530863881111
8.0,8.0,28.0,0.01759832538664341
8.0,8.0,29.0,0.011886992491781712
8.0,8.0,30.0,0.007788250222802162
8.0,8.0,31.0,0.004948476329445839
8.0,9.0,0.0,0.006115402095019817
8.0,9.0,1.0,0.009622227400541306
8.0,9.0,2.0,0.014683738350868225
8.0,9.0,3.0,0.02173663303256035
8.0,9.0,4.0,0.031216900795698166
8.0,9.0,5.0,0.04349665716290474
8.0,9.0,6.0,0.058803897351026535
8.0,9.0,7.0,0.07713475078344345
8.0,9.0,8.0,0.09817330539226532
8.0,9.0,9.0,0.12123824656009674
8.0,9.0,10.0,0.1452750563621521
8.0,9.0,11.0,0.16890758275985718
8.0,9.0,12.0,0.19055254757404327
8.0,9.0,13.0,0.2085876166820526
8.0,9.0,14.0,0.22154955565929413
8.0,9.0,15.0,0.22832949459552765
8.0,9.0,16.0,0.22832949459552765
8.0,9.0,17.0,0.22154955565929413
8.0,9.0,18.0,0.2085876166820526
8.0,9.0,19.0,0.19055254757404327
8.0,9.0,20.0,0.16890758275985718
8.0,9.0,21.0,0.1452750563621521
8.0,9.0,22.0,0.12123824656009674
8.0,9.0,23.0,0.09817330539226532
8.0,9.0,24.0,0.07713475078344345
8.0,9.0,25.0,0.058803897351026535
8.0,9.0,26.0,0.04349665716290474
8.0,9.0,27.0,0.031216900795698166
8.0,9.0,28.0,0.02173663303256035
8.0,9.0,29.0,0.014683738350868225
8.0,9.0,30.0,0.009622227400541306
8.0,9.0,31.0,0.006115402095019817
8.0,10.0,0.0,0.007331500295549631
8.0,10.0,1.0,0.01153347734361887
8.0,10.0,2.0,0.01759832538664341
8.0,10.0,3.0,0.02604932151734829
8.0,10.0,4.0,0.03740885481238365
8.0,10.0,5.0,0.0521228089928627
8.0,10.0,6.0,0.07046440988779068
8.0,10.0,7.0,0.09242895990610123
8.0,10.0,8.0,0.11763796210289001
8.0,10.0,9.0,0.1452750563621521
8.0,10.0,10.0,0.17407667636871338
8.0,10.0,11.0,0.20239385962486267
8.0,10.0,12.0,0.22832949459552765
8.0,10.0,13.0,0.24993963539600372
8.0,10.0,14.0,0.2654710114002228
8.0,10.0,15.0,0.2735949456691742
8.0,10.0,16.0,0.2735949456691742
8.0,10.0,17.0,0.2654710114002228
8.0,10.0,18.0,0.24993963539600372
8.0,10.0,19.0,0.22832949459552765
8.0,10.0,20.0,0.20239385962486267
8.0,10.0,21.0,0.17407667636871338
8.0,10.0,22.0,0.1452750563621521
8.0,10.0,23.0,0.11763796210289001
8.0,10.0,24.0,0.09242895990610123
8.0,10.0,25.0,0.07046440988779068
8.0,10.0,26.0,0.0521228089928627
8.0,10.0,27.0,0.03740885481238365
8.0,10.0,28.0,0.02604932151734829
8.0,10.0,29.0,0.01759832538664341
8.0,10.0,30.0,0.01153347734361887
8.0,10.0,31.0,0.007331500295549631
8.0,11.0,0.0,0.008527140133082867
8.0,11.0,1.0,0.013412579894065857
8.0,11.0,2.0,0.020463895052671432
8.0,11.0,3.0,0.030289465561509132
8.0,11.0,4.0,0.04349665716290474
8.0,11.0,5.0,0.060603875666856766
8.0,11.0,6.0,0.08192876726388931
8.0,11.0,7.0,0.10746592283248901
8.0,11.0,8.0,0.13677524030208588
8.0,11.0,9.0,0.16890758275985718
8.0,11.0,10.0,0.20239385962486267
8.0,11.0,11.0,0.23531687259674072
8.0,11.0,12.0,0.2654710114002228
8.0,11.0,13.0,0.2905961573123932
8.0,11.0,14.0,0.30865374207496643
8.0,11.0,15.0,0.3180990219116211
8.0,11.0,16.0,0.3180990219116211
8.0,11.0,17.0,0.30865374207496643
8.0,11.0,18.0,0.2905961573123932
8.0,11.0,19.0,0.2654710114002228
8.0,11.0,20.0,0.23531687259674072
8.0,11.0,21.0,0.20239385962486267
8.0,11.0,22.0,0.16890758275985718
8.0,11.0,23.0,0.13677524030208588
8.0,11.0,24.0,0.10746592283248901
8.0,11.0,25.0,0.08192876726388931
8.0,11.0,26.0,0.060603875666856766
8.0,11.0,27.0,0.04349665716290474
8.0,11.0,28.0,0.030289465561509132
8.0,11.0,29.0,0.020463895052671432
8.0,11.0,30.0,0.013412579894065857
8.0,11.0,31.0,0.008527140133082867
8.0,12.0,0.0,0.009622227400541306
8.0,12.0,1.0,0.015133650042116642
8.0,12.0,2.0,0.02308846078813076
8.0,12.0,3.0,0.03417300432920456
8.0,12.0,4.0,0.04907245934009552
8.0,12.0,5.0,0.06837166845798492
8.0,12.0,6.0,0.09242895990610123
8.0,12.0,7.0,0.12123824656009674
8.0,12.0,8.0,0.15430301427841187
8.0,12.0,9.0,0.19055254757404327
8.0,12.0,10.0,0.22832949459552765
8.0,12.0,11.0,0.2654710114002228
8.0,12.0,12.0,0.2994888722896576
8.0,12.0,13.0,0.327833354473114
8.0,12.0,14.0,0.34820470213890076
8.0,12.0,15.0,0.35886019468307495
8.0,12.0,16.0,0.35886019468307495
8.0,12.0,17.0,0.34820470213890076
8.0,12.0,18.0,0.327833354473114
8.0,12.0,19.0,0.2994888722896576
8.0,12.0,20.0,0.2654710114002228
8.0,12.0,21.0,0.22832949459552765
8.0,12.0,22.0,0.19055254757404327
8.0,12.0,23.0,0.15430301427841187
8.0,12.0,24.0,0.12123824656009674
8.0,12.0,25.0,0.09242895990610123
8.0,12.0,26.0,0.06837166845798492
8.0,12.0,27.0,0.04907245934009552
8.0,12.0,28.0,0.03417300432920456
8.0,12.0,29.0,0.02308846078813076
8.0,12.0,30.0,0.015133650042116642
8.0,12.0,31.0,0.009622227400541306
8.0,13.0,0.0,0.010534674860537052
8.0,13.0,1.0,0.01656767725944519
8.0,13.0,2.0,0.02527530863881111
8.0,13.0,3.0,0.03740885481238365
8.0,13.0,4.0,0.05371834337711334
8.0,13.0,5.0,0.07484395802021027
8.0,13.0,6.0,0.10117796808481216
8.0,13.0,7.0,0.13271364569664001
8.0,13.0,8.0,0.16890758275985718
8.0,13.0,9.0,0.2085876166820526
8.0,13.0,10.0,0.24993963539600372
8.0,13.0,11.0,0.2905961573123932
8.0,13.0,12.0,0.327833354473114
8.0,13.0,13.0,0.35886019468307495
8.0,13.0,14.0,0.3811594247817993
8.0,13.0,15.0,0.39282333850860596
8.0,13.0,16.0,0.39282333850860596
8.0,13.0,17.0,0.3811594247817993
8.0,13.0,18.0,0.35886019468307495
8.0,13.0,19.0,0.327833354473114
8.0,13.0,20.0,0.2905961573123932
8.0,13.0,21.0,0.24993963539600372
8.0,13.0,22.0,0.2085876166820526
8.0,13.0,23.0,0.16890758275985718
8.0,13.0,24.0,0.13271364569664001
8.0,13.0,25.0,0.10117796808481216
8.0,13.0,26.0,0.07484395802021027
8.0,13.0,27.0,0.05371834337711334
8.0,13.0,28.0,0.03740885481238365
8.0,13.0,29.0,0.02527530863881111
8.0,13.0,30.0,0.01656767725944519
8.0,13.0,31.0,0.010534674860537052
8.0,14.0,0.0,0.011190460063517094
8.0,14.0,1.0,0.01759832538664341
8.0,14.0,2.0,0.02684701606631279
8.0,14.0,3.0,0.03973447531461716
8.0,14.0,4.0,0.05705736577510834
8.0,14.0,5.0,0.07949565351009369
8.0,14.0,6.0,0.10746592283248901
8.0,14.0,7.0,0.14096111059188843
8.0,14.0,8.0,0.17940396070480347
8.0,14.0,9.0,0.22154955565929413
8.0,14.0,10.0,0.2654710114002228
8.0,14.0,11.0,0.30865374207496643
8.0,14.0,12.0,0.34820470213890076
8.0,14.0,13.0,0.3811594247817993
8.0,14.0,14.0,0.40484419465065
8.0,14.0,15.0,0.417232871055603
8.0,14.0,16.0,0.417232871055603
8.0,14.0,17.0,0.40484419465065
8.0,14.0,18.0,0.3811594247817993
8.0,14.0,19.0,0.34820470213890076
8.0,14.0,20.0,0.30865374207496643
8.0,14.0,21.0,0.2654710114002228
8.0,14.0,22.0,0.22154955565929413
8.0,14.0,23.0,0.17940396070480347
8.0,14.0,24.0,0.14096111059188843
8.0,14.0,25.0,0.10746592283248901
8.0,14.0,26.0,0.07949565351009369
8.0,14.0,27.0,0.05705736577510834
8.0,14.0,28.0,0.03973447531461716
8.0,14.0,29.0,0.02684701606631279
8.0,14.0,30.0,0.01759832538664341
8.0,14.0,31.0,0.011190460063517094
8.0,15.0,0.0,0.01153347734361887
8.0,15.0,1.0,0.018137425184249878
8.0,15.0,2.0,0.027669113129377365
8.0,15.0,3.0,0.04095093533396721
8.0,15.0,4.0,0.058803897351026535
8.0,15.0,5.0,0.08192876726388931
8.0,15.0,6.0,0.11075494438409805
8.0,15.0,7.0,0.1452750563621521
8.0,15.0,8.0,0.18489423394203186
8.0,15.0,9.0,0.22832949459552765
8.0,15.0,10.0,0.2735949456691742
8.0,15.0,11.0,0.3180990219116211
8.0,15.0,12.0,0.35886019468307495
8.0,15.0,13.0,0.39282333850860596
8.0,15.0,14.0,0.417232871055603
8.0,15.0,15.0,0.4300006330013275
8.0,15.0,16.0,0.4300006330013275
8.0,15.0,17.0,0.417232871055603
8.0,15.0,18.0,0.39282333850860596
8.0,15.0,19.0,0.35886019468307495
8.0,15.0,20.0,0.3180990219116211
8.0,15.0,21.0,0.2735949456691742
8.0,15.0,22.0,0.22832949459552765
8.0,15.0,23.0,0.18489423394203186
8.0,15.0,24.0,0.1452750563621521
8.0,15.0,25.0,0.11075494438409805
8.0,15.0,26.0,0.08192876726388931
8.0,15.0,27.0,0.058803897351026535
8.0,15.0,28.0,0.04095093533396721
8.0,15.0,29.0,0.027669113129377365
8.0,15.0,30.0,0.018137425184249878
8.0,15.0,31.0,0.01153347734361887
8.0,16.0,0.0,0.01153347734361887
8.0,16.0,1.0,0.018137425184249878
8.0,16.0,2.0,0.027669113129377365
8.0,16.0,3.0,0.04095093533396721
8.0,16.0,4.0,0.058803897351026535
8.0,16.0,5.0,0.08192876726388931
8.0,16.0,6.0,0.11075494438409805
8.0,16.0,7.0,0.1452750563621521
8.0,16.0,8.0,0.18489423394203186
8.0,16.0,9.0,0.22832949459552765
8.0,16.0,10.0,0.2735949456691742
8.0,16.0,11.0,0.3180990219116211
8.0,16.0,12.0,0.35886019468307495
8.0,16.0,13.0,0.39282333850860596
8.0,16.0,14.0,0.417232871055603
8.0,16.0,15.0,0.4300006330013275
8.0,16.0,16.0,0.4300006330013275
8.0,16.0,17.0,0.417232871055603
8.0,16.0,18.0,0.39282333850860596
8.0,16.0,19.0,0.35886019468307495
8.0,16.0,20.0,0.3180990219116211
8.0,16.0,21.0,0.2735949456691742
8.0,16.0,22.0,0.22832949459552765
8.0,16.0,23.0,0.18489423394203186
8.0,16.0,24.0,0.1452750563621521
8.0,16.0,25.0,0.11075494438409805
8.0,16.0,26.0,0.08192876726388931
8.0,16.0,27.0,0.058803897351026535
8.0,16.0,28.0,0.04095093533396721
8.0,16.0,29.0,0.027669113129377365
8.0,16.0,30.0,0.018137425184249878
8.0,16.0,31.0,0.01153347734361887
8.0,17.0,0.0,0.011190460063517094
8.0,17.0,1.0,0.01759832538664341
8.0,17.0,2.0,0.02684701606631279
8.0,17.0,3.0,0.03973447531461716
8.0,17.0,4.0,0.05705736577510834
8.0,17.0,5.0,0.07949565351009369
8.0,17.0,6.0,0.10746592283248901
8.0,17.0,7.0,0.14096111059188843
8.0,17.0,8.0,0.17940396070480347
8.0,17.0,9.0,0.22154955565929413
8.0,17.0,10.0,0.2654710114002228
8.0,17.0,11.0,0.30865374207496643
8.0,17.0,12.0,0.34820470213890076
8.0,17.0,13.0,0.3811594247817993
8.0,17.0,14.0,0.40484419465065
8.0,17.0,15.0,0.417232871055603
8.0,17.0,16.0,0.417232871055603
8.0,17.0,17.0,0.40484419465065
8.0,17.0,18.0,0.3811594247817993
8.0,17.0,19.0,0.34820470213890076
8.0,17.0,20.0,0.30865374207496643
8.0,17.0,21.0,0.2654710114002228
8.0,17.0,22.0,0.22154955565929413
8.0,17.0,23.0,0.17940396070480347
8.0,17.0,24.0,0.14096111059188843
8.0,17.0,25.0,0.10746592283248901
8.0,17.0,26.0,0.07949565351009369
8.0,17.0,27.0,0.05705736577510834
8.0,17.0,28.0,0.03973447531461716
8.0,17.0,29.0,0.02684701606631279
8.0,17.0,30.0,0.01759832538664341
8.0,17.0,31.0,0.011190460063517094
8.0,18.0,0.0,0.010534674860537052
8.0,18.0,1.0,0.01656767725944519
8.0,18.0,2.0,0.02527530863881111
8.0,18.0,3.0,0.03740885481238365
8.0,18.0,4.0,0.05371834337711334
8.0,18.0,5.0,0.07484395802021027
8.0,18.0,6.0,0.10117796808481216
8.0,18.0,7.0,0.13271364569664001
8.0,18.0,8.0,0.16890758275985718
8.0,18.0,9.0,0.2085876166820526
8.0,18.0,10.0,0.24993963539600372
8.0,18.0,11.0,0.2905961573123932
8.0,18.0,12.0,0.327833354473114
8.0,18.0,13.0,0.35886019468307495
8.0,18.0,14.0,0.3811594247817993
8.0,18.0,15.0,0.39282333850860596
8.0,18.0,16.0,0.39282333850860596
8.0,18.0,17.0,0.3811594247817993
8.0,18.0,18.0,0.35886019468307495
8.0,18.0,19.0,0.327833354473114
8.0,18.0,20.0,0.2905961573123932
8.0,18.0,21.0,0.24993963539600372
8.0,18.0,22.0,0.2085876166820526
8.0,18.0,23.0,0.16890758275985718
8.0,18.0,24.0,0.13271364569664001
8.0,18.0,25.0,0.10117796808481216
8.0,18.0,26.0,0.07484395802021027
8.0,18.0,27.0,0.05371834337711334
8.0,18.0,28.0,0.03740885481238365
8.0,18.0,29.0,0.02527530863881111
8.0,18.0,30.0,0.01656767725944519
8.0,18.0,31.0,0.010534674860537052
8.0,19.0,0.0,0.009622227400541306
8.0,19.0,1.0,0.015133650042116642
8.0,19.0,2.0,0.02308846078813076
8.0,19.0,3.0,0.03417300432920456
8.0,19.0,4.0,0.04907245934009552
8.0,19.0,5.0,0.06837166845798492
8.0,19.0,6.0,0.09242895990610123
8.0,19.0,7.0,0.12123824656009674
8.0,19.0,8.0,0.15430301427841187
8.0,19.0,9.0,0.19055254757404327
8.0,19.0,10.0,0.22832949459552765
8.0,19.0,11.0,0.2654710114002228
8.0,19.0,12.0,0.2994888722896576
8.0,19.0,13.0,0.327833354473114
8.0,19.0,14.0,0.34820470213890076
8.0,19.0,15.0,0.35886019468307495
8.0,19.0,16.0,0.35886019468307495
8.0,19.0,17.0,0.34820470213890076
8.0,19.0,18.0,0.327833354473114
8.0,19.0,19.0,0.2994888722896576
8.0,19.0,20.0,0.2654710114002228
8.0,19.0,21.0,0.22832949459552765
8.0,19.0,22.0,0.19055254757404327
8.0,19.0,23.0,0.15430301427841187
8.0,19.0,24.0,0.12123824656009674
8.0,19.0,25.0,0.09242895990610123
8.0,19.0,26.0,0.06837166845798492
8.0,19.0,27.0,0.04907245934009552
8.0,19.0,28.0,0.03417300432920456
8.0,19.0,29.0,0.02308846078813076
8.0,19.0,30.0,0.015133650042116642
8.0,19.0,31.0,0.009622227400541306
8.0,20.0,0.0,0.008527140133082867
8.0,20.0,1.0,0.013412579894065857
8.0,20.0,2.0,0.020463895052671432
8.0,20.0,3.0,0.030289465561509132
8.0,20.0,4.0,0.04349665716290474
8.0,20.0,5.0,0.060603875666856766
8.0,20.0,6.0,0.08192876726388931
8.0,20.0,7.0,0.10746592283248901
8.0,20.0,8.0,0.13677524030208588
8.0,20.0,9.0,0.16890758275985718
8.0,20.0,10.0,0.20239385962486267
8.0,20.0,11.0,0.23531687259674072
8.0,20.0,12.0,0.2654710114002228
8.0,20.0,13.0,0.2905961573123932
8.0,20.0,14.0,0.30865374207496643
8.0,20.0,15.0,0.3180990219116211
8.0,20.0,16.0,0.3180990219116211
8.0,20.0,17.0,0.30865374207496643
8.0,20.0,18.0,0.2905961573123932
8.0,20.0,19.0,0.2654710114002228
8.0,20.0,20.0,0.23531687259674072
8.0,20.0,21.0,0.20239385962486267
8.0,20.0,22.0,0.16890758275985718
8.0,20.0,23.0,0.13677524030208588
8.0,20.0,24.0,0.10746592283248901
8.0,20.0,25.0,0.08192876726388931
8.0,20.0,26.0,0.060603875666856766
8.0,20.0,27.0,0.04349665716290474
8.0,20.0,28.0,0.030289465561509132
8.0,20.0,29.0,0.020463895052671432
8.0,20.0,30.0,0.013412579894065857
8.0,20.0,31.0,0.008527140133082867
8.0,21.0,0.0,0.007331500295549631
8.0,21.0,1.0,0.01153347734361887
8.0,21.0,2.0,0.01759832538664341
8.0,21.0,3.0,0.02604932151734829
8.0,21.0,4.0,0.03740885481238365
8.0,21.0,5.0,0.0521228089928627
8.0,21.0,6.0,0.07046440988779068
8.0,21.0,7.0,0.09242895990610123
8.0,21.0,8.0,0.11763796210289001
8.0,21.0,9.0,0.1452750563621521
8.0,21.0,10.0,0.17407667636871338
8.0,21.0,11.0,0.20239385962486267
8.0,21.0,12.0,0.22832949459552765
8.0,21.0,13.0,0.24993963539600372
8.0,21.0,14.0,0.2654710114002228
8.0,21.0,15.0,0.2735949456691742
8.0,21.0,16.0,0.2735949456691742
8.0,21.0,17.0,0.2654710114002228
8.0,21.0,18.0,0.24993963539600372
8.0,21.0,19.0,0.22832949459552765
8.0,21.0,20.0,0.20239385962486267
8.0,21.0,21.0,0.17407667636871338
8.0,21.0,22.0,0.1452750563621521
8.0,21.0,23.0,0.11763796210289001
8.0,21.0,24.0,0.09242895990610123
8.0,21.0,25.0,0.07046440988779068
8.0,21.0,26.0,0.0521228089928627
8.0,21.0,27.0,0.03740885481238365
8.0,21.0,28.0,0.02604932151734829
8.0,21.0,29.0,0.01759832538664341
8.0,21.0,30.0,0.01153347734361887
8.0,21.0,31.0,0.007331500295549631
8.0,22.0,0.0,0.006115402095019817
8.0,22.0,1.0,0.009622227400541306
8.0,22.0,2.0,0.014683738350868225
8.0,22.0,3.0,0.02173663303256035
8.0,22.0,4.0,0.031216900795698166
8.0,22.0,5.0,0.04349665716290474
8.0,22.0,6.0,0.058803897351026535
8.0,22.0,7.0,0.07713475078344345
8.0,22.0,8.0,0.09817330539226532
8.0,22.0,9.0,0.12123824656009674
8.0,22.0,10.0,0.1452750563621521
8.0,22.0,11.0,0.16890758275985718
8.0,22.0,12.0,0.19055254757404327
8.0,22.0,13.0,0.2085876166820526
8.0,22.0,14.0,0.22154955565929413
